datetime,arduino_millis,voltage
2026-06-23T13:14:53.577471,75677,194
2026-06-23T13:14:53.577523,75678,194
2026-06-23T13:14:53.577575,75679,193
2026-06-23T13:14:53.577627,75680,193
2026-06-23T13:14:53.587500,75681,193
2026-06-23T13:14:53.587576,75682,193
2026-06-23T13:14:53.587638,75683,193
2026-06-23T13:14:53.587699,75684,193
2026-06-23T13:14:53.587760,75685,193
2026-06-23T13:14:53.587821,75686,193
2026-06-23T13:14:53.587883,75687,193
2026-06-23T13:14:53.587943,75688,193
2026-06-23T13:14:53.588004,75689,194
2026-06-23T13:14:53.588065,75689,194
2026-06-23T13:14:53.588125,75690,194
2026-06-23T13:14:53.597997,75691,194
2026-06-23T13:14:53.598075,75692,194
2026-06-23T13:14:53.598151,75693,194
2026-06-23T13:14:53.598215,75694,194
2026-06-23T13:14:53.598300,75695,193
2026-06-23T13:14:53.598394,75696,193
2026-06-23T13:14:53.598455,75697,193
2026-06-23T13:14:53.598516,75698,193
2026-06-23T13:14:53.598577,75699,193
2026-06-23T13:14:53.598637,75700,193
2026-06-23T13:14:53.598697,75701,193
2026-06-23T13:14:53.608405,75702,193
2026-06-23T13:14:53.608492,75703,193
2026-06-23T13:14:53.608553,75704,193
2026-06-23T13:14:53.608614,75705,193
2026-06-23T13:14:53.608675,75706,194
2026-06-23T13:14:53.608736,75707,194
2026-06-23T13:14:53.608796,75708,194
2026-06-23T13:14:53.608857,75709,194
2026-06-23T13:14:53.608917,75710,194
2026-06-23T13:14:53.608977,75711,194
2026-06-23T13:14:53.609038,75711,194
2026-06-23T13:14:53.618804,75712,193
2026-06-23T13:14:53.618873,75713,193
2026-06-23T13:14:53.618935,75714,193
2026-06-23T13:14:53.618996,75715,193
2026-06-23T13:14:53.619057,75716,193
2026-06-23T13:14:53.619117,75717,193
2026-06-23T13:14:53.619178,75718,193
2026-06-23T13:14:53.619238,75719,193
2026-06-23T13:14:53.619299,75720,193
2026-06-23T13:14:53.619360,75721,193
2026-06-23T13:14:53.619420,75722,194
2026-06-23T13:14:53.629320,75723,194
2026-06-23T13:14:53.629407,75724,194
2026-06-23T13:14:53.629470,75725,194
2026-06-23T13:14:53.629532,75726,194
2026-06-23T13:14:53.629593,75727,194
2026-06-23T13:14:53.629655,75728,194
2026-06-23T13:14:53.629715,75729,193
2026-06-23T13:14:53.629776,75730,193
2026-06-23T13:14:53.629837,75731,193
2026-06-23T13:14:53.629897,75732,193
2026-06-23T13:14:53.629958,75732,193
2026-06-23T13:14:53.639771,75733,193
2026-06-23T13:14:53.639879,75734,193
2026-06-23T13:14:53.639980,75735,193
2026-06-23T13:14:53.640057,75736,193
2026-06-23T13:14:53.640123,75737,193
2026-06-23T13:14:53.640186,75738,194
2026-06-23T13:14:53.640250,75739,194
2026-06-23T13:14:53.640312,75740,194
2026-06-23T13:14:53.640374,75741,194
2026-06-23T13:14:53.640435,75742,194
2026-06-23T13:14:53.640497,75743,194
2026-06-23T13:14:53.650137,75744,194
2026-06-23T13:14:53.650207,75745,193
2026-06-23T13:14:53.650294,75746,193
2026-06-23T13:14:53.650359,75747,193
2026-06-23T13:14:53.650420,75748,193
2026-06-23T13:14:53.650481,75749,193
2026-06-23T13:14:53.650543,75750,193
2026-06-23T13:14:53.650604,75751,193
2026-06-23T13:14:53.650665,75752,193
2026-06-23T13:14:53.650725,75753,193
2026-06-23T13:14:53.650786,75753,193
2026-06-23T13:14:53.660692,75754,193
2026-06-23T13:14:53.660791,75755,194
2026-06-23T13:14:53.660856,75756,194
2026-06-23T13:14:53.660919,75757,194
2026-06-23T13:14:53.660982,75758,194
2026-06-23T13:14:53.661044,75759,194
2026-06-23T13:14:53.661108,75760,194
2026-06-23T13:14:53.661172,75761,194
2026-06-23T13:14:53.661234,75762,193
2026-06-23T13:14:53.661295,75763,193
2026-06-23T13:14:53.661356,75764,193
2026-06-23T13:14:53.671053,75765,193
2026-06-23T13:14:53.671163,75766,193
2026-06-23T13:14:53.671240,75767,193
2026-06-23T13:14:53.671315,75768,193
2026-06-23T13:14:53.671404,75769,193
2026-06-23T13:14:53.671479,75770,193
2026-06-23T13:14:53.671553,75771,193
2026-06-23T13:14:53.671627,75772,193
2026-06-23T13:14:53.671701,75773,194
2026-06-23T13:14:53.671775,75774,194
2026-06-23T13:14:53.681538,75775,194
2026-06-23T13:14:53.681634,75775,194
2026-06-23T13:14:53.681697,75776,194
2026-06-23T13:14:53.681759,75777,194
2026-06-23T13:14:53.681820,75778,194
2026-06-23T13:14:53.681880,75779,193
2026-06-23T13:14:53.681941,75780,193
2026-06-23T13:14:53.682002,75781,193
2026-06-23T13:14:53.682063,75782,193
2026-06-23T13:14:53.682123,75783,193
2026-06-23T13:14:53.682183,75784,193
2026-06-23T13:14:53.691982,75785,193
2026-06-23T13:14:53.692107,75786,193
2026-06-23T13:14:53.692173,75787,193
2026-06-23T13:14:53.692235,75788,194
2026-06-23T13:14:53.692298,75789,194
2026-06-23T13:14:53.692360,75790,194
2026-06-23T13:14:53.692422,75791,194
2026-06-23T13:14:53.692483,75792,194
2026-06-23T13:14:53.692557,75793,194
2026-06-23T13:14:53.692619,75794,194
2026-06-23T13:14:53.692680,75795,193
2026-06-23T13:14:53.702336,75796,193
2026-06-23T13:14:53.702469,75796,193
2026-06-23T13:14:53.702550,75797,193
2026-06-23T13:14:53.702615,75798,193
2026-06-23T13:14:53.702708,75799,193
2026-06-23T13:14:53.702769,75800,193
2026-06-23T13:14:53.702829,75801,193
2026-06-23T13:14:53.702888,75802,193
2026-06-23T13:14:53.702948,75803,193
2026-06-23T13:14:53.703006,75804,194
2026-06-23T13:14:53.703066,75805,194
2026-06-23T13:14:53.712835,75806,194
2026-06-23T13:14:53.712948,75807,194
2026-06-23T13:14:53.713005,75808,194
2026-06-23T13:14:53.713063,75809,194
2026-06-23T13:14:53.713116,75810,194
2026-06-23T13:14:53.713168,75811,194
2026-06-23T13:14:53.713250,75812,193
2026-06-23T13:14:53.713377,75813,193
2026-06-23T13:14:53.713438,75814,193
2026-06-23T13:14:53.713508,75815,193
2026-06-23T13:14:53.713561,75816,192
2026-06-23T13:14:53.723296,75817,193
2026-06-23T13:14:53.723387,75817,193
2026-06-23T13:14:53.723447,75818,193
2026-06-23T13:14:53.723494,75819,193
2026-06-23T13:14:53.723539,75820,193
2026-06-23T13:14:53.723585,75821,193
2026-06-23T13:14:53.723629,75822,194
2026-06-23T13:14:53.723673,75823,194
2026-06-23T13:14:53.723717,75824,194
2026-06-23T13:14:53.723761,75825,194
2026-06-23T13:14:53.723805,75826,194
2026-06-23T13:14:53.733685,75827,194
2026-06-23T13:14:53.733762,75828,193
2026-06-23T13:14:53.733827,75829,193
2026-06-23T13:14:53.733883,75830,193
2026-06-23T13:14:53.733934,75831,193
2026-06-23T13:14:53.733985,75832,193
2026-06-23T13:14:53.734036,75833,193
2026-06-23T13:14:53.734086,75834,193
2026-06-23T13:14:53.734137,75835,193
2026-06-23T13:14:53.734191,75836,193
2026-06-23T13:14:53.734242,75837,193
2026-06-23T13:14:53.744197,75838,193
2026-06-23T13:14:53.744293,75839,193
2026-06-23T13:14:53.744370,75839,194
2026-06-23T13:14:53.744435,75840,194
2026-06-23T13:14:53.744489,75841,194
2026-06-23T13:14:53.744541,75842,194
2026-06-23T13:14:53.744592,75843,194
2026-06-23T13:14:53.744645,75844,194
2026-06-23T13:14:53.744695,75845,193
2026-06-23T13:14:53.744746,75846,193
2026-06-23T13:14:53.744799,75847,193
2026-06-23T13:14:53.754628,75848,193
2026-06-23T13:14:53.754720,75849,193
2026-06-23T13:14:53.754767,75850,193
2026-06-23T13:14:53.754813,75851,193
2026-06-23T13:14:53.754858,75852,193
2026-06-23T13:14:53.754902,75853,193
2026-06-23T13:14:53.754946,75854,193
2026-06-23T13:14:53.754989,75855,194
2026-06-23T13:14:53.755035,75856,194
2026-06-23T13:14:53.755079,75857,194
2026-06-23T13:14:53.755123,75858,194
2026-06-23T13:14:53.764973,75859,194
2026-06-23T13:14:53.765053,75860,193
2026-06-23T13:14:53.765148,75860,193
2026-06-23T13:14:53.765200,75861,193
2026-06-23T13:14:53.765246,75862,193
2026-06-23T13:14:53.765291,75863,193
2026-06-23T13:14:53.765337,75864,193
2026-06-23T13:14:53.765381,75865,193
2026-06-23T13:14:53.765425,75866,193
2026-06-23T13:14:53.765469,75867,193
2026-06-23T13:14:53.765512,75868,193
2026-06-23T13:14:53.775562,75869,193
2026-06-23T13:14:53.775676,75870,193
2026-06-23T13:14:53.775725,75871,193
2026-06-23T13:14:53.775770,75872,194
2026-06-23T13:14:53.775815,75873,194
2026-06-23T13:14:53.775866,75874,194
2026-06-23T13:14:53.775911,75875,194
2026-06-23T13:14:53.775954,75876,194
2026-06-23T13:14:53.775998,75877,194
2026-06-23T13:14:53.776043,75878,194
2026-06-23T13:14:53.776088,75879,193
2026-06-23T13:14:53.785872,75880,193
2026-06-23T13:14:53.785927,75881,193
2026-06-23T13:14:53.785973,75882,193
2026-06-23T13:14:53.786018,75882,193
2026-06-23T13:14:53.786064,75883,193
2026-06-23T13:14:53.786108,75884,193
2026-06-23T13:14:53.786152,75885,193
2026-06-23T13:14:53.786196,75886,193
2026-06-23T13:14:53.786240,75887,193
2026-06-23T13:14:53.786284,75888,194
2026-06-23T13:14:53.796347,75889,194
2026-06-23T13:14:53.796447,75890,194
2026-06-23T13:14:53.796493,75891,194
2026-06-23T13:14:53.796565,75892,194
2026-06-23T13:14:53.796632,75893,194
2026-06-23T13:14:53.796704,75894,194
2026-06-23T13:14:53.796760,75895,193
2026-06-23T13:14:53.796806,75896,193
2026-06-23T13:14:53.796850,75897,193
2026-06-23T13:14:53.796894,75898,193
2026-06-23T13:14:53.796938,75899,193
2026-06-23T13:14:53.806767,75900,193
2026-06-23T13:14:53.806860,75901,193
2026-06-23T13:14:53.806908,75902,193
