datetime,arduino_millis,voltage
2026-06-23T13:23:54.594190,615657,35
2026-06-23T13:23:54.594264,615658,36
2026-06-23T13:23:54.604030,615659,36
2026-06-23T13:23:54.604141,615660,36
2026-06-23T13:23:54.604217,615661,37
2026-06-23T13:23:54.604291,615662,37
2026-06-23T13:23:54.604365,615663,36
2026-06-23T13:23:54.604437,615664,37
2026-06-23T13:23:54.604509,615665,38
2026-06-23T13:23:54.604581,615665,38
2026-06-23T13:23:54.604652,615666,38
2026-06-23T13:23:54.604724,615667,38
2026-06-23T13:23:54.604796,615668,38
2026-06-23T13:23:54.614438,615669,37
2026-06-23T13:23:54.614541,615670,37
2026-06-23T13:23:54.614620,615671,37
2026-06-23T13:23:54.614695,615672,38
2026-06-23T13:23:54.614775,615673,37
2026-06-23T13:23:54.614849,615674,38
2026-06-23T13:23:54.614921,615675,38
2026-06-23T13:23:54.614993,615676,38
2026-06-23T13:23:54.615065,615677,38
2026-06-23T13:23:54.615137,615678,38
2026-06-23T13:23:54.615209,615679,39
2026-06-23T13:23:54.624840,615680,39
2026-06-23T13:23:54.624937,615681,39
2026-06-23T13:23:54.625013,615682,39
2026-06-23T13:23:54.625089,615683,38
2026-06-23T13:23:54.625162,615684,38
2026-06-23T13:23:54.625239,615685,38
2026-06-23T13:23:54.625311,615686,38
2026-06-23T13:23:54.625384,615686,38
2026-06-23T13:23:54.625456,615687,37
2026-06-23T13:23:54.625528,615688,36
2026-06-23T13:23:54.625600,615689,37
2026-06-23T13:23:54.635397,615690,37
2026-06-23T13:23:54.635509,615691,37
2026-06-23T13:23:54.635600,615692,37
2026-06-23T13:23:54.635676,615693,37
2026-06-23T13:23:54.635750,615694,37
2026-06-23T13:23:54.635822,615695,37
2026-06-23T13:23:54.635895,615696,37
2026-06-23T13:23:54.635967,615697,37
2026-06-23T13:23:54.636040,615698,38
2026-06-23T13:23:54.636111,615699,38
2026-06-23T13:23:54.636183,615700,38
2026-06-23T13:23:54.645777,615701,38
2026-06-23T13:23:54.645863,615702,38
2026-06-23T13:23:54.645938,615703,37
2026-06-23T13:23:54.646012,615704,37
2026-06-23T13:23:54.646085,615705,36
2026-06-23T13:23:54.646158,615706,37
2026-06-23T13:23:54.646229,615707,37
2026-06-23T13:23:54.646301,615707,37
2026-06-23T13:23:54.646374,615708,36
2026-06-23T13:23:54.646446,615709,36
2026-06-23T13:23:54.646517,615710,36
2026-06-23T13:23:54.656287,615711,36
2026-06-23T13:23:54.656395,615712,36
2026-06-23T13:23:54.656473,615713,36
2026-06-23T13:23:54.656547,615714,36
2026-06-23T13:23:54.656622,615715,35
2026-06-23T13:23:54.656696,615716,35
2026-06-23T13:23:54.656769,615717,35
2026-06-23T13:23:54.656841,615718,35
2026-06-23T13:23:54.656914,615719,35
2026-06-23T13:23:54.656986,615720,35
2026-06-23T13:23:54.657058,615721,35
2026-06-23T13:23:54.666693,615722,35
2026-06-23T13:23:54.666791,615723,35
2026-06-23T13:23:54.666866,615724,35
2026-06-23T13:23:54.666941,615725,35
2026-06-23T13:23:54.667013,615726,35
2026-06-23T13:23:54.667085,615727,35
2026-06-23T13:23:54.667156,615728,35
2026-06-23T13:23:54.667233,615729,35
2026-06-23T13:23:54.667308,615729,34
2026-06-23T13:23:54.667381,615730,35
2026-06-23T13:23:54.667481,615731,35
2026-06-23T13:23:54.677146,615732,35
2026-06-23T13:23:54.677241,615733,35
2026-06-23T13:23:54.677314,615734,36
2026-06-23T13:23:54.677387,615735,35
2026-06-23T13:23:54.677459,615736,36
2026-06-23T13:23:54.677530,615737,35
2026-06-23T13:23:54.677603,615738,35
2026-06-23T13:23:54.677675,615739,35
2026-06-23T13:23:54.677749,615740,34
2026-06-23T13:23:54.677821,615741,35
2026-06-23T13:23:54.677893,615742,35
2026-06-23T13:23:54.687600,615743,35
2026-06-23T13:23:54.687708,615744,35
