datetime,arduino_millis,voltage
2026-06-23T13:21:39.421292,480736,34
2026-06-23T13:21:39.421352,480736,34
2026-06-23T13:21:39.421411,480737,34
2026-06-23T13:21:39.421470,480738,34
2026-06-23T13:21:39.431192,480739,34
2026-06-23T13:21:39.431283,480740,33
2026-06-23T13:21:39.431337,480741,34
2026-06-23T13:21:39.431388,480742,33
2026-06-23T13:21:39.431439,480743,33
2026-06-23T13:21:39.431491,480744,33
2026-06-23T13:21:39.431542,480745,34
2026-06-23T13:21:39.431593,480746,33
2026-06-23T13:21:39.431644,480747,33
2026-06-23T13:21:39.431695,480748,33
2026-06-23T13:21:39.431745,480749,34
2026-06-23T13:21:39.441653,480750,34
2026-06-23T13:21:39.441735,480751,34
2026-06-23T13:21:39.441788,480752,34
2026-06-23T13:21:39.441843,480753,34
2026-06-23T13:21:39.441896,480754,34
2026-06-23T13:21:39.441946,480755,34
2026-06-23T13:21:39.441998,480756,34
2026-06-23T13:21:39.442082,480757,35
2026-06-23T13:21:39.442157,480757,35
2026-06-23T13:21:39.442215,480758,35
2026-06-23T13:21:39.442273,480759,35
2026-06-23T13:21:39.452074,480760,35
2026-06-23T13:21:39.452164,480761,35
2026-06-23T13:21:39.452213,480762,35
2026-06-23T13:21:39.452261,480763,35
2026-06-23T13:21:39.452310,480764,35
2026-06-23T13:21:39.452355,480765,35
2026-06-23T13:21:39.452399,480766,34
2026-06-23T13:21:39.452444,480767,35
2026-06-23T13:21:39.452489,480768,35
2026-06-23T13:21:39.452533,480769,34
2026-06-23T13:21:39.452577,480770,35
2026-06-23T13:21:39.462526,480771,35
2026-06-23T13:21:39.462605,480772,35
2026-06-23T13:21:39.462649,480773,34
2026-06-23T13:21:39.462690,480774,34
2026-06-23T13:21:39.462731,480775,34
2026-06-23T13:21:39.462771,480776,34
2026-06-23T13:21:39.462810,480777,34
2026-06-23T13:21:39.462849,480778,34
2026-06-23T13:21:39.462888,480779,34
2026-06-23T13:21:39.462930,480779,34
2026-06-23T13:21:39.462965,480780,34
2026-06-23T13:21:39.472963,480781,33
2026-06-23T13:21:39.473029,480782,33
2026-06-23T13:21:39.473064,480783,33
2026-06-23T13:21:39.473098,480784,34
2026-06-23T13:21:39.473131,480785,34
2026-06-23T13:21:39.473163,480786,34
2026-06-23T13:21:39.473195,480787,34
2026-06-23T13:21:39.473227,480788,34
2026-06-23T13:21:39.473259,480789,34
2026-06-23T13:21:39.473291,480790,34
2026-06-23T13:21:39.473322,480791,34
2026-06-23T13:21:39.483428,480792,34
2026-06-23T13:21:39.483501,480793,34
2026-06-23T13:21:39.483537,480794,34
2026-06-23T13:21:39.483573,480795,34
2026-06-23T13:21:39.483606,480796,34
2026-06-23T13:21:39.483638,480797,34
2026-06-23T13:21:39.483690,480798,34
2026-06-23T13:21:39.483723,480799,34
2026-06-23T13:21:39.483755,480800,34
2026-06-23T13:21:39.483787,480800,34
2026-06-23T13:21:39.483819,480801,34
2026-06-23T13:21:39.493965,480802,34
2026-06-23T13:21:39.494012,480803,34
2026-06-23T13:21:39.494047,480804,34
2026-06-23T13:21:39.494080,480805,34
2026-06-23T13:21:39.494112,480806,34
2026-06-23T13:21:39.494144,480807,34
2026-06-23T13:21:39.494176,480808,33
2026-06-23T13:21:39.494208,480809,33
2026-06-23T13:21:39.494240,480810,34
2026-06-23T13:21:39.494271,480811,34
2026-06-23T13:21:39.494303,480812,33
2026-06-23T13:21:39.504340,480813,34
2026-06-23T13:21:39.504393,480814,33
2026-06-23T13:21:39.504425,480815,34
2026-06-23T13:21:39.504457,480816,33
2026-06-23T13:21:39.504489,480817,33
2026-06-23T13:21:39.504521,480818,33
2026-06-23T13:21:39.504552,480819,34
2026-06-23T13:21:39.504584,480820,33
2026-06-23T13:21:39.504616,480821,33
2026-06-23T13:21:39.504648,480821,33
2026-06-23T13:21:39.504679,480822,33
2026-06-23T13:21:39.514721,480823,32
2026-06-23T13:21:39.514787,480824,33
2026-06-23T13:21:39.514824,480825,33
2026-06-23T13:21:39.514858,480826,34
2026-06-23T13:21:39.514891,480827,33
2026-06-23T13:21:39.514924,480828,33
2026-06-23T13:21:39.514956,480829,33
2026-06-23T13:21:39.514988,480830,33
2026-06-23T13:21:39.515020,480831,33
2026-06-23T13:21:39.515052,480832,33
2026-06-23T13:21:39.525159,480833,33
2026-06-23T13:21:39.525229,480834,33
2026-06-23T13:21:39.525263,480835,34
2026-06-23T13:21:39.525294,480836,34
2026-06-23T13:21:39.525324,480837,33
2026-06-23T13:21:39.525354,480838,33
2026-06-23T13:21:39.525384,480839,33
2026-06-23T13:21:39.525413,480840,33
2026-06-23T13:21:39.525443,480841,33
2026-06-23T13:21:39.525472,480842,33
2026-06-23T13:21:39.525516,480843,33
2026-06-23T13:21:39.535679,480843,33
2026-06-23T13:21:39.535730,480844,33
